date,radiation_avg,precip,wind_avg,wind_max,temp_avg,temp_max,temp_min,humidity_avg
14/03/2017 00:00,88,0,2.9,5.8,10.27,15.68,4.51,92.53
15/03/2017 00:00,129,0,1.1,4.3,10.34,16.67,4.24,82.46
16/03/2017 00:00,65,0,3,6.7,8.22,10.9,2.86,95.35
17/03/2017 00:00,77,0,5.2,9.1,7.92,10.52,3.52,82.27
18/03/2017 00:00,55,0,5.3,8.8,12.75,15.48,10.19,90.78
19/03/2017 00:00,84,0,6.3,9.2,12.61,16.55,10.98,87.82
20/03/2017 00:00,46,7,4.6,8.7,10.53,13.22,6.37,98.05
21/03/2017 00:00,146,0,4.8,8.6,6.46,11.09,3.23,77.28
22/03/2017 00:00,71,4.2,4.7,9.9,6.39,10.32,2.87,91.81
23/03/2017 00:00,113,5.6,3.8,7.1,7.92,12.22,5.24,87.79
24/03/2017 00:00,148,0,3.3,6.2,7.4,12.92,2.97,87.85
25/03/2017 00:00,161,0,2.9,5.6,6.76,14.45,0.67,70.63
26/03/2017 00:00,140,0,2.4,5.4,7.38,14.12,-0.21,84.3
27/03/2017 00:00,107,0,1.8,3.5,7.54,14.41,3.49,93.22
28/03/2017 00:00,127,0,2.2,5.3,9.35,17.59,3.11,85.89
29/03/2017 00:00,68,0.4,4.3,7.2,13.26,16.77,10.73,92.73
30/03/2017 00:00,153,0,3.9,7.5,15.67,22.12,10.54,73.19
31/03/2017 00:00,111,0,3.6,7.4,13.44,17.72,5.6,73.16
01/04/2017 00:00,130,0,2.8,6.4,10.54,16.76,4.47,81.2
02/04/2017 00:00,144,0,1.3,3.5,8.74,14.64,1.71,86.19
03/04/2017 00:00,147,0,2.6,5.9,11.05,17.98,2.54,76.89
04/04/2017 00:00,74,0.6,1.9,4.5,10.78,15.81,6.1,91.25
05/04/2017 00:00,142,0,2.3,4.7,8.53,14.23,2.22,82.26
06/04/2017 00:00,179,0,1.4,4.3,8.22,15.94,-0.99,83.69
07/04/2017 00:00,149,0,1.5,3.8,8.41,14.58,1.96,81.75
08/04/2017 00:00,186,0.2,1.4,4.1,10.28,19.9,-1.25,81.78
09/04/2017 00:00,202,0,3.2,8.2,14.86,25.97,3.03,68.07
10/04/2017 00:00,129,0,2.6,5.9,9.65,13.35,4.47,73.17
11/04/2017 00:00,180,0,2.5,5.9,9.29,14.89,2.08,77.53
12/04/2017 00:00,106,0.2,4.1,6.8,9.99,14.42,5.94,83.3
13/04/2017 00:00,156,0,2.9,5.4,8.57,14.15,3.01,78.27
14/04/2017 00:00,86,2.4,3.3,6.2,10.78,15.01,7.76,80.81
15/04/2017 00:00,177,0.2,4.2,7.1,9.89,14.16,5.88,72.89
16/04/2017 00:00,98,0.2,3.3,6,9.32,13.05,6.05,82.51
17/04/2017 00:00,169,0.4,2.3,4.7,8.39,12.48,4.01,75.97
18/04/2017 00:00,196,0,3.1,5.9,6.91,11.48,1.87,75.9
19/04/2017 00:00,222,0.2,0.9,3.8,6.48,13.45,-2.28,69.01
20/04/2017 00:00,116,0.2,2.5,4.8,9.91,14.74,3.42,78.4
21/04/2017 00:00,77,0,2.8,6.2,11.73,14.44,8.92,80.63
22/04/2017 00:00,175,0,1.5,5,9.98,14.94,6.08,75.27
23/04/2017 00:00,131,0,1.4,3.8,9.89,15.42,4.69,65.33
24/04/2017 00:00,92,0.6,2.9,6.6,8.29,13.85,2.45,82.38
25/04/2017 00:00,197,1.4,3.3,7.7,4.14,11.76,-0.69,79.17
26/04/2017 00:00,174,1.4,3.4,8,4.44,9.68,-0.14,88.75
27/04/2017 00:00,100,3.4,1.9,5,4.91,9.12,-2.09,94.76
28/04/2017 00:00,171,0.4,1.6,4.1,8.49,12.66,3.05,79.47
29/04/2017 00:00,170,0,2.3,5.2,10.76,15.36,7.08,74.07
30/04/2017 00:00,180,0.4,4.6,8.7,11.92,16.5,6.87,68.51
01/05/2017 00:00,128,3,3,6.8,10.53,14.49,5.16,88.96
02/05/2017 00:00,178,0,2.6,5.6,9.54,16.17,4.24,87.72
03/05/2017 00:00,73,0,3.4,6.7,8.87,11.87,6.11,95.42
04/05/2017 00:00,174,0,4,6.9,10.4,14.17,7.54,86.23
05/05/2017 00:00,210,0,3.8,6.3,10.79,16.26,5.59,78.06
06/05/2017 00:00,94,0,2.9,4.7,10.16,13.27,8.36,94.21
07/05/2017 00:00,158,0,3.2,5.7,10.18,14.16,7.65,86.34
08/05/2017 00:00,68,0,4,6.6,9.06,11.13,7.85,80.94
09/05/2017 00:00,78,0,1.7,3.5,8.7,11.17,6.61,82.5
10/05/2017 00:00,271,0,1.1,4.4,9.38,17.12,-0.52,76.23
11/05/2017 00:00,200,0,2.3,5.9,11.8,19.97,2.66,76.18
12/05/2017 00:00,120,1.6,2.6,6,14.28,19.66,9.78,87.51
13/05/2017 00:00,122,0,3,5,13.56,18.87,8.13,78.28
14/05/2017 00:00,229,0.8,3.2,6,14.47,19.43,7.58,70.35
15/05/2017 00:00,79,1,4,7.1,13.47,19.07,5.28,91.8
16/05/2017 00:00,178,0,4.2,7.4,18.7,24.63,14.48,83.86
17/05/2017 00:00,27,31.6,2.1,4.5,15,17.73,11.17,99.53
18/05/2017 00:00,194,7.4,1.2,3.2,12.89,18.18,9.69,86
19/05/2017 00:00,77,5.8,2.3,4.2,10.68,13.27,8.79,97.75
20/05/2017 00:00,194,4.4,2.7,6.9,11.31,16.59,5.28,89.77
21/05/2017 00:00,240,0,2.7,4.8,13.55,19.54,7.78,81.94
22/05/2017 00:00,252,0,2.4,6.2,16.2,24.2,7.15,75.35
23/05/2017 00:00,228,0,1.9,4.8,16.31,21.51,9.6,84.04
24/05/2017 00:00,260,0,1,3.2,17.98,24.94,9.14,81.8
25/05/2017 00:00,266,0,1.2,4.7,18.37,25.69,9.94,81.3
26/05/2017 00:00,288,0,2.9,6.3,18.05,24.85,9.35,77.73
27/05/2017 00:00,211,0,3.5,8.7,19.04,26.93,12.11,79.08
28/05/2017 00:00,207,0,1.9,3.7,16.62,23.32,10.52,85.93
29/05/2017 00:00,124,8.8,1.5,4.4,17.36,20.88,14.19,96.79
30/05/2017 00:00,158,0.2,2.5,5.3,16.97,21.05,13.86,89.48
31/05/2017 00:00,203,0,1,2.9,16.62,22.34,11.6,78.27
01/06/2017 00:00,234,0,2.1,4.3,18.39,24.78,12.23,77.56
02/06/2017 00:00,146,5.6,0.9,2.9,16.96,23.4,9.33,90.51
03/06/2017 00:00,237,0,2.1,4.4,16.4,20.84,12.72,79.86
04/06/2017 00:00,218,0,2.7,5.2,14.48,19.58,8.39,77.21
05/06/2017 00:00,155,1.8,4.8,8.3,15.03,18.89,10.82,81.84
06/06/2017 00:00,60,16.2,5.5,8.6,12.2,14.25,10.59,96.45
07/06/2017 00:00,240,1.6,5.2,8.8,14.21,19.23,10.02,72.45
08/06/2017 00:00,119,1,4.4,7.3,15.41,18.14,11.91,90.99
09/06/2017 00:00,225,0.2,2.7,5.1,16.03,20.93,11.53,79.89
10/06/2017 00:00,254,0,3.6,6.8,18.2,25.13,11.86,76.67
11/06/2017 00:00,251,0,3.9,8,18.71,23.34,12.98,73.08
12/06/2017 00:00,216,0,3.5,6.5,15.39,20.12,10.96,75.95
13/06/2017 00:00,239,0,1.2,3.2,16.71,22.59,11.47,80.01
14/06/2017 00:00,276,0,1.9,4.7,18.22,25.44,10.93,72.79
15/06/2017 00:00,260,0,2.8,6.7,17.99,24.06,10.71,71.2
16/06/2017 00:00,227,0,2.8,6,17.09,22.75,10.13,74.49
17/06/2017 00:00,278,0,1.2,3.4,21.85,28.63,14.61,79.35
18/06/2017 00:00,283,0,0.7,2.6,23.09,31.15,12.44,71.69
19/06/2017 00:00,293,0,0.7,2.6,23.51,32.31,13.86,73.43
20/06/2017 00:00,224,0,1.4,5.1,21.24,29.57,14.09,80.72
21/06/2017 00:00,257,0,1.9,4.3,21.2,29.67,12.71,81.56
22/06/2017 00:00,101,2.2,2.1,4.8,18.8,21.82,14.53,91.18
23/06/2017 00:00,166,0,3.4,6.2,17.16,21.74,11.84,81.12
24/06/2017 00:00,159,0,3.3,4.7,19.73,23.84,16.31,76.52
25/06/2017 00:00,100,0,2.7,4.7,16.84,20.62,11.27,84.06
26/06/2017 00:00,238,0,1.2,3.6,15.07,21.19,5.98,69.44
27/06/2017 00:00,51,41.4,1.9,4.2,14.24,18.23,13.1,94.23
28/06/2017 00:00,53,16.4,3.4,5.2,13.51,15.12,11.56,99.46
29/06/2017 00:00,92,0,2.3,3.8,13.57,16.14,9.44,95.74
30/06/2017 00:00,118,1,1.1,3.8,14.33,19.49,6.61,92.66
01/07/2017 00:00,163,0,2.6,4.4,17.14,21.88,13.26,81.98
02/07/2017 00:00,289,0,2.1,4.4,17.19,21.91,10.54,73.01
03/07/2017 00:00,186,0,2,4.7,17.54,23.79,10.29,79.05
04/07/2017 00:00,142,0,0.8,2.9,18.06,23.66,11.31,82.64
05/07/2017 00:00,263,0,0.7,3,19.44,26.97,11.08,75.87
06/07/2017 00:00,172,11.4,1.9,5.1,19,25.63,13.17,90.92
07/07/2017 00:00,244,0,1.3,3.1,20.88,26.42,14.86,79.07
08/07/2017 00:00,242,0,1.3,3.2,18.81,23.77,12.14,75.38
09/07/2017 00:00,202,1.8,1.1,3.4,19.78,27.22,11.51,82.56
10/07/2017 00:00,201,3,1.3,3.8,18.84,25.26,14.38,83.82
11/07/2017 00:00,83,18.6,1,4,15.15,19.81,12.42,96.39
12/07/2017 00:00,208,3.8,2.6,5.9,15.41,20.13,8.41,80.21
13/07/2017 00:00,192,0,0.9,2.6,15.49,21.76,5.69,76.01
14/07/2017 00:00,123,0,2.4,5.9,15.98,20.19,12,79.34
15/07/2017 00:00,110,0,1.9,4.2,16.9,21.21,12.31,94.33
16/07/2017 00:00,109,0,1.7,4.2,19.4,23.54,14.57,93.25
17/07/2017 00:00,260,0,0.9,2.3,17.93,25.57,8.09,72.32
18/07/2017 00:00,231,1.8,2.4,5.3,18.96,26.51,12.46,76.16
19/07/2017 00:00,124,6.6,2.9,7.4,19.84,24.58,16.71,95.09
20/07/2017 00:00,125,4.4,2.4,7,16.82,20.54,9.13,83.48
21/07/2017 00:00,225,0,3.4,6.8,16.79,22.93,9.73,73.98
22/07/2017 00:00,120,10.4,1.6,4.6,15.04,21.13,12.32,94.27
23/07/2017 00:00,111,5.6,1.2,3.4,14.6,19.34,12.04,95.99
24/07/2017 00:00,50,3.6,2.9,5.9,14.13,15.79,13.09,99.49
25/07/2017 00:00,134,0.2,1.7,3.9,15.8,21.38,11.49,89.94
26/07/2017 00:00,113,0.2,2.8,6,17.05,22.3,11.15,93.73
27/07/2017 00:00,154,0.6,2.6,5,16.01,21.64,12.34,84.28
28/07/2017 00:00,142,0.2,3.8,6.4,16.88,21.67,13.28,83.47
29/07/2017 00:00,161,7,2.5,4.3,17.08,21.38,13.79,85.2
30/07/2017 00:00,207,13.4,2.3,5.9,16.07,21.28,11.83,86.4
31/07/2017 00:00,196,0.2,2.1,4.4,16.27,23.01,11.01,80.26
01/08/2017 00:00,175,0,1.8,5.2,16.02,22.28,8.24,80.13
02/08/2017 00:00,92,4,3.7,6.8,16.79,20.26,13.82,92.2
03/08/2017 00:00,121,0.2,4.5,7.3,18.19,21.83,15.18,81.29
04/08/2017 00:00,181,0,3.1,5.6,18.03,22.57,14.13,73.35
05/08/2017 00:00,131,7.8,1.4,5.4,14.6,19.3,9.54,85.04
06/08/2017 00:00,211,0,1.6,4.4,14.58,22.59,4.99,77.24
07/08/2017 00:00,113,4.8,1.7,3.5,16.22,21.86,11.58,95.44
08/08/2017 00:00,106,1.6,1.4,4.4,15.35,18.15,13.26,98.19
09/08/2017 00:00,25,24.6,3.2,6.8,14.11,15.76,13.08,99.45
10/08/2017 00:00,189,0,2.1,4.4,14.51,19.92,7.48,82.83
11/08/2017 00:00,209,0,2,4.7,15.16,22.16,5.45,82.31
12/08/2017 00:00,128,0,2.5,4.7,17.86,21.94,12.95,79.92
13/08/2017 00:00,223,0,1.1,3.2,15.32,22.02,8.6,72.72
14/08/2017 00:00,175,0,1.4,4.2,16.57,24.5,8.34,79.52
15/08/2017 00:00,218,0.2,1.4,4.7,17.17,24,9.15,76.31
16/08/2017 00:00,191,0,1.7,5,15.5,22.53,6.64,77.28
17/08/2017 00:00,163,8.4,3,6.1,18.64,23.99,14.28,82.44
18/08/2017 00:00,165,8,3,6.7,15.59,20.94,10.58,85.63
19/08/2017 00:00,142,0.6,3.3,6.5,14.49,20.06,9.82,81.88
20/08/2017 00:00,160,0.8,1.4,4,15.05,20.96,8.05,80.31
21/08/2017 00:00,88,0,1.2,3.7,16.08,19.63,11.46,93.66
22/08/2017 00:00,101,0,1.4,4.1,18.56,23.65,15.83,90.96
23/08/2017 00:00,98,0.2,1.5,4,18.51,23.06,13.98,90.97
24/08/2017 00:00,145,0,1.6,5.2,15.73,22.14,10.17,83.92
25/08/2017 00:00,204,0,0.5,2.3,15.95,24.16,7.29,82.74
26/08/2017 00:00,135,0,0.3,2.2,16.87,24.49,10.5,85.46
27/08/2017 00:00,194,0,0.8,2.6,17.41,24.14,10.12,77.03
28/08/2017 00:00,188,0,1.1,3.6,18.71,27.61,9.74,81.12
29/08/2017 00:00,169,0.2,1.5,4.1,17.24,24.67,10.96,90.15
30/08/2017 00:00,44,4.6,1.3,3.5,12.56,14.31,8.77,98.4
31/08/2017 00:00,144,3.2,0.6,5,12.44,20.33,4.73,87.98
01/09/2017 00:00,187,4.4,0.9,3,12.97,20.95,3.94,82.37
02/09/2017 00:00,172,0,0.8,4.1,14.15,21.6,6.78,85.46
03/09/2017 00:00,106,1.6,2.4,5.9,14.16,20.09,7.4,84.95
04/09/2017 00:00,81,3,2.1,3.8,17.37,21.9,12.82,99.11
05/09/2017 00:00,66,1.6,2.5,6.5,17.45,20.41,13.35,97.99
06/09/2017 00:00,111,0.2,2.5,6,14.36,18.45,10.23,83.08
07/09/2017 00:00,129,0.2,2,5,14.54,19.26,6.7,85.34
08/09/2017 00:00,60,6.4,2.2,5.1,14.4,18.25,10,98.76
09/09/2017 00:00,114,3.4,1.5,4.8,11.73,17.82,7.22,95.31
10/09/2017 00:00,76,0.4,3.1,7.1,12.26,16.56,4.78,95.13
11/09/2017 00:00,115,3.8,4.6,8.8,13.29,19.54,10.43,94.31
12/09/2017 00:00,130,3,3.8,7.2,13.27,17.75,9.26,85.2
13/09/2017 00:00,106,3.8,5.1,11.1,13.21,17.95,8.22,82.26
14/09/2017 00:00,95,1,3,6.4,11.03,16.79,7.47,91.59
15/09/2017 00:00,80,7,1.4,3.8,9.63,14.63,4.86,97.94
16/09/2017 00:00,73,1.6,1.3,4,10.04,14.7,4.12,98.43
17/09/2017 00:00,81,1,1,3.7,11.09,16.49,7.64,96.4
18/09/2017 00:00,94,0.4,2,4.7,11.58,16.87,8.08,96.82
19/09/2017 00:00,105,0.2,1.1,3,10.61,16.76,5.17,91.01
20/09/2017 00:00,82,0.2,1.4,4.1,11.95,19.08,4.03,93.37
21/09/2017 00:00,81,0.4,2.7,5.9,15.07,18.99,10.68,91.8
22/09/2017 00:00,149,0.4,0.9,3.5,12.06,18.44,4.63,86.18
23/09/2017 00:00,76,0.2,2.2,4.2,14.46,19.12,11.1,89.96
24/09/2017 00:00,126,0,2.3,5.9,15.12,21.04,10.68,85.01
25/09/2017 00:00,59,0,1.3,3.9,15.92,19.77,13.63,94.9
26/09/2017 00:00,79,0,1,4.1,15.01,20.64,10.78,95.9
27/09/2017 00:00,90,3.2,2.1,5.3,14.57,20.65,8.85,94.29
28/09/2017 00:00,80,4.4,1.7,4.4,15.88,20.69,11.16,95.04
29/09/2017 00:00,49,2.2,2.1,4.8,15.34,18.88,10.42,97.71
30/09/2017 00:00,93,0.2,1.7,4.7,12.99,18.64,7.59,90.71
01/10/2017 00:00,36,0.2,4.1,6,15.9,18.32,13.33,98.97
02/10/2017 00:00,73,0,4.6,7.9,14.34,17.15,10.31,82.62
03/10/2017 00:00,78,0,3.6,7.6,11.75,15.81,8.95,82.92
04/10/2017 00:00,41,0,3.7,5.9,11.95,14.82,8.59,84.94
05/10/2017 00:00,103,0.8,5.2,8.8,13.03,16.79,8.99,83.93
06/10/2017 00:00,114,0,2.2,4.9,10.02,14.71,5.74,84.57
07/10/2017 00:00,39,4.2,3.2,6.4,12.81,17.37,9.45,97.31
08/10/2017 00:00,84,0.2,1.1,3.2,12.17,16.78,8.7,94.44
09/10/2017 00:00,42,0,0.9,3.6,12.55,16.12,8.56,98.67
10/10/2017 00:00,70,0.4,3,6.1,14.29,17.91,9.47,96.7
11/10/2017 00:00,58,0,4.9,7.7,15.44,17.51,11.56,92.93
12/10/2017 00:00,83,0,2.7,6.3,12.11,17.09,8.53,90.26
13/10/2017 00:00,57,0,3.7,7.4,15.97,21.2,10.07,95.6
14/10/2017 00:00,70,0,2.4,5.9,16.31,20.9,10.11,94.85
15/10/2017 00:00,64,0.2,1.6,5.3,13.82,19.73,8.48,95.97
16/10/2017 00:00,53,0.6,3.4,7.6,15.23,23.17,8.47,84.38
17/10/2017 00:00,65,0,3,6.7,12.41,15.35,10.01,84.14
18/10/2017 00:00,13,11,1.3,3.2,11.1,13.58,9.06,99.59
19/10/2017 00:00,28,1.6,2.6,7.3,15.09,17.6,12.1,99.64
20/10/2017 00:00,39,2.8,4,7.4,12.65,15.58,9.06,98.03
21/10/2017 00:00,70,1.6,5.6,8.6,13.56,15.83,11.44,88.62
22/10/2017 00:00,54,0,4.9,9.6,10.65,13.35,7.46,83.51
23/10/2017 00:00,37,0,1.6,3.8,12.11,16.03,6.02,99.51
24/10/2017 00:00,38,0,3.6,7.1,16.31,19.44,13.12,98.73
25/10/2017 00:00,63,0,2.6,5.6,13.58,17.34,6.58,90.62
26/10/2017 00:00,36,0,0.6,2.9,10.45,14.69,4.67,99.56
27/10/2017 00:00,72,0,1.9,4.4,9.16,13.98,4.04,92.43
28/10/2017 00:00,34,0.2,3.7,8.2,10.14,15.89,3.15,98.21
29/10/2017 00:00,49,0,3.8,7.4,10.59,14.82,4.16,88.27
30/10/2017 00:00,56,0,0.9,2.8,5.08,10.53,0.5,94.98
31/10/2017 00:00,43,0.2,2.4,4.8,9.74,14.53,5.62,97.27
01/11/2017 00:00,36,0,1,2.8,9.31,14.11,2.83,98.07
02/11/2017 00:00,23,0.2,0.3,1.8,7.82,12.23,0.67,99.59
03/11/2017 00:00,44,0,0.5,3.7,9.51,15.29,5.54,94.73
04/11/2017 00:00,14,14.2,2,5.9,9.91,12.6,4.51,99.6
05/11/2017 00:00,52,0,2.8,6.5,5.73,9.69,1.03,96.42
06/11/2017 00:00,51,0.2,1.1,3.2,3.59,10.48,-2.98,97.49
07/11/2017 00:00,32,1.6,4.3,7.1,9.04,11.62,5,99.25
08/11/2017 00:00,22,3.4,2.6,4.9,5.74,8.64,-0.79,99.44
09/11/2017 00:00,31,0.2,2,4.5,6.88,13.14,-0.49,99.47
10/11/2017 00:00,38,0,3.9,8.6,8.2,10.86,4.68,92.11
11/11/2017 00:00,26,5,0.8,3.4,6.32,9.72,2.91,99.54
12/11/2017 00:00,43,0.2,4.1,7.7,5.47,7.25,2.86,90.96
13/11/2017 00:00,43,0,2.9,5.3,3.88,7.75,1.05,95.26
14/11/2017 00:00,20,0,2,3.8,8.43,12.17,2.16,99.48
15/11/2017 00:00,19,0.4,0.8,2.6,10.09,11.79,8.48,99.75
16/11/2017 00:00,24,1,1.8,5,8.72,13.1,0.53,99.47
17/11/2017 00:00,42,0.2,1,3.3,2.39,8.7,-3.03,96.9
18/11/2017 00:00,36,0,2.6,5.6,5.75,10.12,2.51,99.19
19/11/2017 00:00,39,0,1.4,3.6,2.59,7.49,-1.45,94.64
20/11/2017 00:00,18,1.6,3.4,6.4,9.18,12.36,4.04,99.59
21/11/2017 00:00,13,0.8,4,7,12.34,13.93,11.45,99.45
22/11/2017 00:00,27,16.8,6.9,11.8,13.83,15.57,11.9,91.13
23/11/2017 00:00,36,11.8,5.4,11.6,10.46,15.5,6.07,87.53
24/11/2017 00:00,30,0,0.6,3.7,3.1,7.87,-4.05,95.8
25/11/2017 00:00,32,0.4,2.5,7.7,1.35,5.67,-3.53,98.47
26/11/2017 00:00,28,0,3.5,6.8,3.6,6.83,0.71,96.53
27/11/2017 00:00,25,2.6,4.5,7.4,7.51,10.01,3.35,96.78
28/11/2017 00:00,27,0,2.7,4.7,3.52,5.94,0.6,96.24
29/11/2017 00:00,28,0,4.3,6.4,3.08,5.6,0.95,99.44
30/11/2017 00:00,27,1.6,4.9,7.7,0.89,3.12,-0.75,95.6
01/12/2017 00:00,25,2.4,3.7,5.9,2.42,5.15,0.88,99.51
02/12/2017 00:00,17,0.2,1.4,3.1,3.64,5.52,1.24,99.55
03/12/2017 00:00,12,0,1,2.6,6.57,9.2,4.47,99.75
04/12/2017 00:00,26,0.4,1.4,3.3,4.66,9.47,-0.4,99.6
05/12/2017 00:00,8,0,2.6,4.9,7.33,7.85,6.86,98.87
06/12/2017 00:00,14,0,4.1,7.1,8.76,10.34,7.33,96.2
07/12/2017 00:00,11,2.8,6.1,9,8.46,11.94,2.19,95.14
08/12/2017 00:00,26,0,5.3,8.6,1.9,3.92,-0.28,95.6
09/12/2017 00:00,24,0,3.3,5.2,0.37,3.28,-1.62,99.22
10/12/2017 00:00,9,7,2.2,4.8,0.17,1.46,-3.55,99.66
11/12/2017 00:00,8,4,3.2,5.9,1.6,4.31,-0.55,98.52
12/12/2017 00:00,24,0.8,2.4,4.2,-0.34,3.16,-4.39,99.47
13/12/2017 00:00,11,5.4,4.2,9.2,4.77,7.73,2.15,99.56
14/12/2017 00:00,24,0.4,4.5,8.6,3.46,5.97,1.91,97.59
15/12/2017 00:00,18,0.8,4.1,6.8,3.07,5.52,1.32,99.49
16/12/2017 00:00,23,0,2.5,4.7,0.98,3.72,-0.91,99.15
17/12/2017 00:00,8,3,2.7,6,1.74,8.76,-3.58,99.72
18/12/2017 00:00,23,0,1.4,4.7,2.43,6.26,-0.75,99.5
19/12/2017 00:00,17,0.2,1.1,3.5,2.12,6.8,-3.05,99.66
20/12/2017 00:00,8,0.2,1.9,3.5,8.69,10.43,6.73,99.81
21/12/2017 00:00,8,0.6,1.8,3.8,10.07,11.75,8.67,99.8
22/12/2017 00:00,8,0,1.5,3.9,8.76,9.86,6.8,99.83
23/12/2017 00:00,9,0,4,6.5,8.9,9.5,8.31,99.71
24/12/2017 00:00,17,0,5.3,8,9.18,10.24,8.2,99.48
25/12/2017 00:00,9,3.2,6.7,11,10.1,10.68,8.5,99.3
26/12/2017 00:00,22,18,4.3,9.4,4.78,8.17,2.89,99.08
27/12/2017 00:00,5,25.2,4.9,8.3,2.66,6.36,0.23,98.83
28/12/2017 00:00,24,0,3.6,5.9,1.09,4.19,-0.79,98.62
29/12/2017 00:00,10,5.2,4.7,9.8,2.95,7.32,-4.05,96.6
30/12/2017 00:00,19,6,4.7,7.5,9.27,12.7,4.1,96.22
31/12/2017 00:00,15,2.2,5.4,9.5,10.16,13.79,6.65,99.05
01/01/2018 00:00,18,0.8,4.2,8.8,5.56,7.15,3.77,99.3
02/01/2018 00:00,6,4,4.1,8.6,5.92,10.44,1.87,99.43
03/01/2018 00:00,21,7.8,8.2,12.7,8.1,12.15,4.28,83.77
04/01/2018 00:00,13,2.8,4.9,11.3,7.22,11.99,5.1,94.01
05/01/2018 00:00,15,0,3.5,9.8,4.91,8.46,0.97,97.4
06/01/2018 00:00,14,0.2,1.4,4.3,0.94,5.61,-3.54,99.13
07/01/2018 00:00,29,0,3.4,7.1,2.27,5.39,0.31,89.05
08/01/2018 00:00,6,0,2.4,4.1,2.22,3.8,-0.48,94.37
09/01/2018 00:00,4,0,1.7,3.4,4.34,5.93,3.72,99.59
10/01/2018 00:00,6,4.4,2,4.1,6.9,7.85,5.03,99.78
11/01/2018 00:00,5,0.2,2,3.5,6.26,7.12,4.98,99.8
12/01/2018 00:00,16,0,1.1,3.5,5.71,7.25,4.59,99.68
13/01/2018 00:00,16,0,3.6,6.8,5.28,6.82,4.81,99.41
14/01/2018 00:00,6,0,1.5,4.7,4.67,5.7,3.16,97.24
15/01/2018 00:00,12,8.8,5.6,8.8,7.02,10.78,3.36,99.43
16/01/2018 00:00,32,0,6,8.4,4.62,6.81,2.17,90.61
17/01/2018 00:00,34,0,5.8,8.8,3.97,6.9,1.65,85.98
18/01/2018 00:00,30,117.4,6.3,18.1,5.92,10.99,1.56,91.19
19/01/2018 00:00,32,0.2,3.4,6.2,2.52,5.87,0.32,95.86
20/01/2018 00:00,9,6,1.2,4.1,1.72,3.22,-0.25,99.57
21/01/2018 00:00,6,9.4,1.9,7.1,0.94,7.13,-1.34,99.73
22/01/2018 00:00,32,0,2.6,6.2,6.71,9.86,2.68,96.23
23/01/2018 00:00,21,2.4,4.5,7.5,9.6,14.17,4.83,99.37
24/01/2018 00:00,11,37.6,6.8,11.5,9.78,14.3,6.59,98.99
25/01/2018 00:00,40,0,3.5,6.2,6.51,9.64,3.34,93.49
26/01/2018 00:00,35,0.2,1,3.3,2.71,6.98,-1.22,99.58
27/01/2018 00:00,17,1.8,3.9,7.9,5.58,10.77,-0.41,99.52
28/01/2018 00:00,42,0,4.9,8.4,10.57,13.59,6.75,99.34
29/01/2018 00:00,18,1,5.6,9.7,8.75,11.73,2.67,96.72
30/01/2018 00:00,43,0,1.8,4,3.38,7.84,-0.17,96.19
31/01/2018 00:00,27,3.2,5.3,10.1,6.24,9.76,2.18,90.01
01/02/2018 00:00,45,3,5.1,9.4,3.88,7.27,0.78,91.84
02/02/2018 00:00,35,0,4,6.4,4.28,6.97,2.47,96.46
03/02/2018 00:00,20,0.2,1.2,2.9,2.93,4.49,1.17,99.49
04/02/2018 00:00,34,0.4,2.7,6.4,2.67,5,1.42,97.67
05/02/2018 00:00,37,0,2,3.9,1.35,4.37,-0.73,98.3
06/02/2018 00:00,37,0,1.4,4.1,0.58,3.34,-1.06,96.83
07/02/2018 00:00,48,0,2.6,5.3,0.99,4.63,-2.46,94.23
08/02/2018 00:00,42,0,3.2,6.5,2.2,6.86,-3.79,97.59
09/02/2018 00:00,27,6.4,4.6,7.7,4.4,5.88,0.36,94.75
10/02/2018 00:00,21,0.4,4.1,7.4,3.25,9,-1.69,99.46
11/02/2018 00:00,51,2.2,6.3,10.8,4.66,10.14,0.83,89.27
12/02/2018 00:00,65,0,3.2,5.8,1.84,6.57,-1.2,93.05
13/02/2018 00:00,22,2.6,5.1,8.2,3.17,5.49,1.23,98.69
14/02/2018 00:00,29,9.4,5.4,9.6,4.19,6.42,2.41,96.59
15/02/2018 00:00,72,1.8,4.2,8.5,6.37,9.61,2.67,84.44
16/02/2018 00:00,74,0,2.1,4.8,3.43,9.27,-0.25,92
17/02/2018 00:00,69,0,1.2,4.5,3.42,9.85,-2.18,91.37
18/02/2018 00:00,66,0,1.5,3.9,4.54,9.89,-0.86,97.94
19/02/2018 00:00,16,3.8,1.7,3.5,7.26,10.14,4.62,99.76
20/02/2018 00:00,26,6,3,8,6.26,8.55,3.31,99.06
21/02/2018 00:00,20,0,1.1,3.2,3.67,5.56,2.15,99.36
22/02/2018 00:00,59,0,2.5,6.5,1.92,5.45,-0.8,90.17
23/02/2018 00:00,47,0,2.8,6.8,0.62,4.46,-3,91.35
24/02/2018 00:00,91,0,4,8.2,1.24,6.81,-3.06,85.58
25/02/2018 00:00,95,0,3.6,7.4,0.19,4.18,-2.68,78.92
26/02/2018 00:00,64,0,3.4,7.7,-0.68,1.57,-3.07,79.55
27/02/2018 00:00,68,0,2,5.7,-2.22,1.44,-4.85,90.25
28/02/2018 00:00,70,0,4.1,8,-4.64,-2.76,-7.55,94.01
